Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1,171,1703704713600,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"20.5,12.6","18.8,13.1",147944,#73 Mike Künzle,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,147944,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.2,0.5","20.8,2.7","24.3,-5.8","21.4,13.4","17.2,-5.4","26.6,5.6","-24.7,-0.6","25.1,2.4","11.2,-4.5","28.4,6.8","13.3,9.8","24.6,-4.8",,,,,,,,,,,,,,,,,,,,,,,,
1,172,1703704714020,Pass,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"18.9,13.2","14.7,7.3",147944,#73 Mike Künzle,Away,888052805,#32 Noah Hasa,Away,,,,,,,,Successful,14.5,,,,,,,,,,,,,,,,"147944,888052805",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.7","18.5,4.2","21.9,-5.5","19.7,13.6","15.2,-3.6","25,6.6","-24.8,-0.7","22.3,3.9","9.6,-2.9","27.4,8.8","11.6,10.7","22.1,-4.1",0.49,6.938,5.823,4.444,6.467,4.915,0.335,7.767,5.392,5.882,4.83,6.367,"-0.772,0.636","-0.898,0.441","-0.995,0.102","-0.997,-0.076","-0.876,0.482","-0.908,0.419","-0.751,-0.66","-0.93,0.367","-0.746,0.666","-0.649,0.761","-0.985,0.174","-0.975,0.224"
1,172,1703704714040,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"18.8,13.1","14.7,7.3",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.7","18.4,4.3","21.8,-5.4","19.6,13.6","15.1,-3.6","24.9,6.7","-24.8,-0.7","22.1,3.9","9.5,-2.9","27.4,8.9","11.5,10.7","21.9,-4.1",,,,,,,,,,,,,,,,,,,,,,,,
1,172,1703704714520,PuckControl,FullStrength,5v5,TRUE,TRUE,AwayTeamZone,"14.7,7.3","6.4,5.2",888052805,#32 Noah Hasa,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,NeutralZone,,,,888052805,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"25.8,0.6","15.1,5.5","18.8,-5.3","17.2,13.2","12,-2.9","22.3,7.5","-25,-0.9","18.4,4.7","7.2,-1.4","24.8,10.4","9.1,10.5","19,-3.6",,,,,,,,,,,,,,,,,,,,,,,,
1,173,1703704715460,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"7.1,5",,888052805,#32 Noah Hasa,Away,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,,,,,,,,,,,,,,888052805,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26,0.5","8.4,4.4","12.3,-5.3","11.3,12.3","6,-5.9","16.1,6.7","-25.4,-0.9","9.9,5.2","1.7,-1.8","18.3,10.4","4.9,7.6","12,-2.8",0.931,8.524,6.896,7.01,7.646,7.332,0.714,9.343,6.552,7.422,5.848,7.954,"0.995,0.103","-0.87,-0.493","-1,-0.019","-0.992,-0.123","-0.796,-0.605","-0.958,-0.288","-0.853,0.523","-0.999,0.038","-0.884,-0.467","-0.996,-0.084","-0.689,-0.725","-0.998,0.068"
1,173,1703704715580,Pass,FullStrength,5v5,TRUE,TRUE,NeutralZone,"6.4,5.1","0.5,12.5",888052805,#32 Noah Hasa,Away,147944,#73 Mike Künzle,Away,,,,,,,,Successful,9,,,,,,,,,,,,,,,,"888052805,147944",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,0.5","7.5,3.9","11.5,-5.3","10.5,12.2","5.2,-6.4","15.3,6.4","-25.5,-0.9","8.8,5.2","1,-2.2","17.4,10.3","4.5,7.1","11.1,-2.8",0.907,8.937,7.061,7.034,7.674,7.498,0.792,9.386,6.725,7.626,5.749,7.818,"0.982,-0.188","-0.867,-0.498","-1,-0.017","-0.995,-0.1","-0.809,-0.588","-0.955,-0.298","-0.783,0.622","-0.999,0.041","-0.848,-0.529","-0.996,-0.084","-0.698,-0.716","-1,0.019"
1,173,1703704715600,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"6.4,5.2","0.5,12.5",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,NeutralZone,NeutralZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.1,0.5","7.3,3.8","11.3,-5.3","10.3,12.2","5.1,-6.5","15.1,6.4","-25.5,-0.9","8.6,5.2","0.8,-2.3","17.2,10.3","4.4,7","10.9,-2.8",,,,,,,,,,,,,,,,,,,,,,,,
1,175,1703704716640,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"0.5,12.5","-2.9,13",147944,#73 Mike Künzle,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,NeutralZone,NeutralZone,,,,147944,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.8,0.2","-0.9,1.9","3.3,-5.3","2.4,11.5","-1.6,-10.7","7.5,4.8","-25.4,-0.2","-0.4,7.5","-5.1,-5.5","9.2,9.2","-2,5.2","2.9,-2.2",,,,,,,,,,,,,,,,,,,,,,,,
1,175,1703704717100,Dump,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-2.7,13","-18.9,-15.1",147944,#73 Mike Künzle,Away,331419,#64 Victor Backman,Away,,,,,,,,,,,,,,Possession,DumpIn,FALSE,,,,,,,,,"147944,331419",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.9,0.2","-3.8,1.3","0,-4.6","-1.5,12","-4.3,-12.3","3.9,4.8","-25,0","-3.4,10.2","-8.2,-5.8","5.4,8.8","-5.7,5.3","-0.6,-2",0.552,6.291,6.836,8.464,6.635,7.543,0.929,8.18,6.867,8.128,7.433,7.898,"0.441,-0.898","-0.956,-0.294","-0.948,0.318","-0.984,0.177","-0.878,-0.479","-1,0.023","0.852,0.524","-0.735,0.678","-0.999,0.037","-0.995,-0.098","-0.999,-0.034","-0.999,0.052"
1,175,1703704717120,PuckControl,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-2.9,13","-18.2,-15",,,,,,,,,,,,,,,,,,,,,,,,,Loose,NeutralZone,HomeTeamZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.9,0.2","-4,1.3","-0.1,-4.5","-1.7,12.1","-4.4,-12.4","3.7,4.8","-25,0","-3.6,10.3","-8.4,-5.8","5.3,8.8","-5.8,5.3","-0.8,-2",,,,,,,,,,,,,,,,,,,,,,,,
1,175,1703704717400,BluelineCrossing,FullStrength,5v5,TRUE,TRUE,NeutralZone,"-7.2,9.4",,147944,#73 Mike Künzle,Away,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,"888052805,147944,331419","309618,310806,342925,154648",,,,,,,,,,,,"147944,888052805,331419,309618,310806,342925,154648",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.9,0","-5.6,0.8","-1.8,-3.9","-4,12.5","-6,-13.1","1.7,4.8","-24.9,0.1","-5.2,11.6","-10.2,-5.6","3,8.5","-7.8,4.9","-3,-1.9",0.655,5.921,6.446,7.958,5.586,6.952,0.353,7.407,6.788,8.181,7.154,8.112,"-0.249,-0.969","-0.97,-0.244","-0.942,0.335","-0.971,0.237","-0.933,-0.36","-0.999,-0.036","0.041,0.999","-0.83,0.557","-0.974,0.224","-0.992,-0.127","-0.96,-0.279","-1,0.024"
1,178,1703704720020,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-18.2,-15","-17.6,-14.8",331419,#64 Victor Backman,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,331419,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.5,-0.2","-21,-3.8","-11.5,-9.1","-16.5,3.1","-16.3,-14","-9,-1.9","-25.8,-1.5","-18.3,4.2","-19.5,-12","-11.7,-2.9","-22.3,-3.2","-19.7,-7.1",,,,,,,,,,,,,,,,,,,,,,,,
1,178,1703704720180,Dump,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-17.6,-14.8","-30,-8.2",331419,#64 Victor Backman,Away,154648,#96 Chris Egli,Home,,,,,,,,,,,,,,Takeaway,DumpIn,TRUE,,,,,,,,,"331419,154648",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.6,-0.2","-21.9,-3.7","-11.3,-9.9","-16.7,1.8","-16.8,-14.1","-9.2,-2.8","-25.8,-1.5","-18.3,3.3","-19.2,-12.7","-12,-4.2","-22.8,-3.3","-20.4,-7.6",0.272,5.783,5.275,8.181,2.703,5.538,0.271,5.259,4.259,8.01,3.281,5.412,"0.763,0.646","-0.97,0.242","0.173,-0.985","-0.145,-0.989","-0.934,-0.357","-0.212,-0.977","-0.958,0.287","0.072,-0.997","0.529,-0.849","-0.228,-0.974","-1,0.013","-0.793,-0.61"
1,178,1703704720200,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-17.6,-14.8","-30,-8.1",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.6,-0.2","-22,-3.6","-11.3,-10","-16.7,1.6","-16.8,-14.1","-9.2,-2.9","-25.8,-1.5","-18.3,3.2","-19.1,-12.7","-12.1,-4.3","-22.9,-3.3","-20.5,-7.7",,,,,,,,,,,,,,,,,,,,,,,,
1,180,1703704721720,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30,-8.1","-30.1,-7.9",154648,#96 Chris Egli,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,154648,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.8,0","-28.4,-5.3","-8.2,-14","-23.4,-7.1","-15,-14.2","-13.1,-3.5","-26.2,-1.2","-14.6,1.2","-17,-13.7","-13.4,-11.6","-25.3,-2.4","-28.3,-8.2",,,,,,,,,,,,,,,,,,,,,,,,
1,180,1703704722120,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-30.1,-7.9","-27.5,-12.9",,,,,,,,,,,,,,,,,,,,,,,,,Contested,HomeTeamZone,HomeTeamZone,"154648,888052805,147944",,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.8,0","-29.3,-6.5","-7.4,-13.5","-25.7,-8.1","-15.1,-13","-12.9,-2.3","-26.3,-1.2","-13.9,2","-17.2,-12.9","-13.4,-11.6","-25.4,-3.1","-29.3,-8",,,,,,,,,,,,,,,,,,,,,,,,
1,181,1703704723600,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-27.5,-12.9","-24.4,-14.7",147944,#73 Mike Künzle,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,147944,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.8,-0.3","-29.5,-7.5","-8.7,-10.8","-26.8,-11.6","-18.9,-6.3","-13.1,0.1","-26.2,-1.6","-15.9,3.8","-22.4,-10.6","-15,-11.6","-24.8,-5.3","-29.4,-8.8",,,,,,,,,,,,,,,,,,,,,,,,
1,182,1703704724300,Pass,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-24.5,-14.7","-8.4,-14.1",147944,#73 Mike Künzle,Away,329427,#7 Henrik Tömmernes,Away,,,,,,,,Successful,8,,,,,,,,,,,,,,,,"147944,329427",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27.2,-0.1","-28.7,-6.3","-9.5,-11.6","-24.7,-13.1","-20.2,-3.3","-14.3,-0.8","-26,-1.7","-16.8,2.5","-23.8,-12.2","-16,-11","-23.4,-5.2","-28.7,-8.2",0.579,2.625,2.03,4.229,4.407,3.203,0.917,2.906,3.073,1.051,2.171,1.798,"0.149,0.989","0.748,0.664","-0.182,-0.983","0.888,-0.46","-0.366,0.931","-0.301,-0.953","0.697,0.717","-0.19,-0.982","0.252,-0.968","-0.774,0.633","0.736,0.677","0.815,0.579"
1,182,1703704724320,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-24.4,-14.7","-8.4,-14.1",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27.2,-0.1","-28.6,-6.2","-9.5,-11.6","-24.6,-13.2","-20.3,-3.2","-14.3,-0.9","-26,-1.7","-16.8,2.5","-23.7,-12.3","-16,-11","-23.4,-5.2","-28.7,-8.1",,,,,,,,,,,,,,,,,,,,,,,,
1,184,1703704726300,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8.4,-14.1","-7.4,-14.8",329427,#7 Henrik Tömmernes,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,329427,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27,0.1","-24,-2.5","-8.3,-14.5","-16.9,-11.8","-23.8,-1.1","-12.9,-5.8","-25.7,-1.3","-15.3,-3","-17.5,-12.1","-14.3,-12.5","-23.9,-1.8","-23.7,-5.1",,,,,,,,,,,,,,,,,,,,,,,,
1,185,1703704727300,Shot,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-7.3,-14.8",,329427,#7 Henrik Tömmernes,Away,150983,#29 Sandro Aeschlimann,Home,,Blocked,109.7,"342925,154648,888052805,331419",0.008,,,,,,,,,,,,,,,,,,,,"329427,150983,342925,154648,888052805,331419",888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27.1,-0.1","-23.8,-2.6","-7.9,-14.4","-16.5,-7","-23.8,-1.9","-9.4,-4","-25.2,-1.4","-12.5,-1.6","-17.3,-8.1","-11.2,-11.8","-24,-1.7","-22.4,-3.8",0.756,1.741,0.288,5.005,0.768,4.048,0.508,2.688,4.531,3.217,0.391,0.356,"0.916,-0.401","-0.371,-0.928","0.018,-1","-0.134,0.991","-0.197,-0.98","0.71,0.704","-0.994,0.105","0.731,0.683","-0.265,0.964","0.962,-0.274","0.196,-0.981","-0.821,0.571"
1,185,1703704727320,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-7.4,-14.8","-23.4,-5.5",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27.2,-0.1","-23.8,-2.6","-7.9,-14.4","-16.5,-6.9","-23.8,-1.9","-9.3,-3.9","-25.3,-1.4","-12.4,-1.6","-17.4,-8","-11.1,-11.9","-24,-1.7","-22.4,-3.8",,,,,,,,,,,,,,,,,,,,,,,,
1,186,1703704728440,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-23.4,-5.5","-8,-10.5",154648,#96 Chris Egli,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,154648,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,344121,342925,154648,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#92 Tomas Jurco,#51 Kristian Näkyvä,#96 Chris Egli,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"27.2,-0.3","-25.2,-3.8","-6.7,-13.5","-18.4,-2.6","-24.4,-2.2","-7.2,0.3","-25.7,-1.7","-12.1,0.8","-19.1,-2.6","-8,-13.7","-24.2,-2.2","-23.3,-5.2",,,,,,,,,,,,,,,,,,,,,,,,
1,190,1703704731880,PuckControl,FullStrength,5v5,TRUE,TRUE,HomeTeamZone,"-8,-10.5","-6.2,-9.3",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,NeutralZone,,,,,888038532,888052805,329427,147944,331419,888052809,150983,309618,310806,342925,154648,344121,#1 Lars Johansson,#32 Noah Hasa,#7 Henrik Tömmernes,#73 Mike Künzle,#64 Victor Backman,#6 Filip Hasa,#29 Sandro Aeschlimann,#66 Valentin Nussbaumer,#12 Enzo Guebey,#51 Kristian Näkyvä,#96 Chris Egli,#92 Tomas Jurco,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,Home,"26.7,-0.1","-15.7,-8.6","0.8,-13.8","-6.1,-0.1","-11.5,-12.3","0,-5.1","-26.2,-1.3","-9.1,-8.2","-13.5,6.2","-13,-5.6","-10.5,-10.9","0,-15.8",,,,,,,,,,,,,,,,,,,,,,,,
